6,432753443,-4,0,0,3,-4,-4,-4
6,4327534431,-3,-3,4,3,-2,-2,-2
6,43275344317,-3,-3,0,2,0,-3,-5
6,432753443176,-7,-6,3,0,-1,3,0
6,4327534431766,-14,-14,-14,-14,-3,-14,-14
6,43275344317666,-1,2,4,3,14,-11,3
7,,-2,-1,0,1,0,-1,-2
7,5,-3,0,0,0,0,-2,-2
7,51,-1,2,0,3,3,0,-1
7,511,-3,-1,0,1,-2,-2,-2
7,5117,0,2,0,2,0,0,-2
7,51176,-2,-2,-1,0,0,0,-2
7,511763,-3,-2,-2,-2,-2,1,-3
7,5117634,-2,-2,1,2,0,2,0
7,51176345,-5,-8,0,0,0,-3,-5
7,511763452,-2,2,3,8,2,0,0
7,5117634523,-15,-3,-15,-3,-15,-12,-15
7,51176345237,5,12,14,15,5,5,3
7,511763452373,-15,-15,-14,-15,-15,-15,-15
7,5117634523735,13,14,15,14,13,14,13
8,,-2,-1,0,1,0,-1,-2
8,2,-2,0,1,0,-2,-2,-3
8,23,-3,-1,-1,-3,-2,-2,-2
8,232,-3,1,-2,-2,-4,-2,-3
8,2324,-2,2,-2,2,2,0,-2
8,23242,-18,-2,-18,-18,-18,-18,-18
8,232422,2,2,-4,2,2,2,0
8,2324224,-5,-5,-4,-2,-4,-4,-5
8,23242242,3,2,0,5,4,2,2
8,232422421,-3,-13,-6,-4,-6,-6,-13
8,2324224214,0,-4,0,4,0,-4,-4
8,23242242142,-2,-1000,-1,4,-1,-1,-4
8,232422421421,-4,-1000,-4,2,-4,-4,-4
8,2324224214215,-4,-1000,0,4,-1,-9,-1
8,23242242142156,-4,-1000,0,2,9,-4,-4
8,232422421421561,-8,-1000,0,4,-1,-2,-1
8,2324224214215616,-4,-1000,-4,2,-1,-4,-4
8,23242242142156164,-11,-1000,-12,-11,-4,-2,-11
8,232422421421561644,2,-1000,11,2,11,4,-6
8,2324224214215616446,-10,-1000,-11,-10,-4,-10,-10
8,23242242142156164463,2,-1000,11,-2,0,0,-2
8,232422421421561644634,-10,-1000,2,-1000,-10,-10,-10
8,2324224214215616446343,-10,-1000,-2,-1000,-10,-10,-10
8,23242242142156164463431,9,-1000,10,-1000,0,0,-2
9,,-2,-1,0,1,0,-1,-2
9,4,-4,-2,-2,-1,-2,-2,-4
9,47,2,3,3,4,2,-2,0
9,471,-4,-3,-2,-2,-4,-3,-4
9,4712,0,3,0,2,0,-2,-1
9,47124,-5,-5,-5,-2,-5,-5,-5
9,471242,-2,2,-2,5,-2,0,-2
9,4712423,-10,-2,-5,2,-5,-4,-9
9,47124234,-4,-2,-5,-2,-2,-2,-4
9,471242343,0,5,2,4,2,2,0
9,4712423434,-4,-4,-4,-5,-4,-4,-5
9,47124234346,-15,-15,-15,-15,4,-15,-15
9,471242343467,-4,-2,14,-4,15,14,-5
10,,-2,-1,0,1,0,-1,-2
10,4,-4,-2,-2,-1,-2,-2,-4
10,44,-3,-3,-2,1,-2,-3,-3
10,445,-18,-18,2,-18,-18,2,-18
10,4456,-5,-2,-3,-2,-3,-2,-3
10,44567,0,3,2,3,3,3,0
10,445675,-5,-6,-6,-3,-3,-6,-6
10,4456754,-3,3,-1,2,3,3,0
10,44567541,-3,3,0,2,-3,0,-3
10,445675412,-16,-16,-3,-16,-16,-16,-16
10,4456754127,-16,-16,16,-16,-16,12,-16
10,44567541275,-15,-15,-12,-15,-15,16,-15
10,445675412757,-15,-15,15,-15,-15,14,-15
10,4456754127576,-14,-14,-14,-14,-14,-14,-14
10,44567541275763,2,11,13,14,13,12,2
10,445675412757632,-13,-13,-13,-11,-13,-13,-13
10,4456754127576323,11,12,12,13,11,12,11
10,44567541275763233,-12,-12,-12,-12,-12,-12,-12
10,445675412757632331,11,12,11,12,11,12,11
10,4456754127576323315,-11,-11,-11,-11,-11,-11,-11
10,44567541275763233157,-11,11,-11,11,-11,11,10
10,445675412757632331573,-10,-10,-10,-10,-10,-10,11
10,4456754127576323315732,-10,-10,-10,10,-10,10,9
10,44567541275763233157322,-9,-9,-9,-9,-9,-9,10
10,445675412757632331573221,-9,-9,-9,9,-9,9,-9
10,4456754127576323315732215,9,-8,-8,-8,-8,-8,9
10,44567541275763233157322156,-8,-8,-8,8,8,-8,-8
11,,-2,-1,0,1,0,-1,-2
11,1,-1,2,1,2,-1,1,-2
11,12,-2,-2,-3,-2,-2,-2,-2
11,124,-3,1,-3,2,-2,-4,-3
11,1244,-5,-3,-3,-2,-3,-3,-4
11,12442,-2,2,-3,3,-2,-2,-3
11,124423,-3,3,-4,2,-2,-2,-2
11,1244233,-4,0,3,4,-4,-3,-3
11,12442337,-3,0,3,0,-5,-4,-4
11,124423372,-14,-13,0,0,-13,-13,-12
11,1244233727,4,11,12,3,3,-4,-3
11,12442337276,-13,-11,2,4,-5,-11,1
11,124423372764,-8,-4,-8,-4,-13,-4,-11
11,1244233727642,-14,4,-14,-14,-14,-14,-14
11,12442337276423,-7,14,-1,-6,-11,-1,-4
11,124423372764234,-13,6,-13,-13,-13,-13,-13
11,1244233727642347,-13,13,-13,-13,-13,-13,-3
11,12442337276423474,-12,4,-12,-12,-12,-12,13
12,,-2,-1,0,1,0,-1,-2
12,7,-2,1,-1,2,1,2,-1
12,75,-4,-2,-3,-3,-1,-3,-3
12,757,-2,0,3,3,2,0,0
12,7572,-3,0,-2,-3,0,-3,-2
12,75725,-2,-2,-2,-1,0,-3,-3
12,757252,-4,-2,1,-3,2,-2,2
12,7572524,0,3,-2,3,3,-12,-5
12,75725241,0,-3,-2,-2,0,-2,0
12,757252413,2,2,2,1,1,-12,-4
12,7572524132,-16,-2,-16,-16,-16,-16,-16
12,75725241324,2,16,11,2,2,-15,-4
12,757252413244,-15,-2,-15,-15,-15,-15,-15
12,7572524132443,13,15,14,14,14,-14,13
12,75725241324437,-14,-13,-14,-14,-14,-14,-14
12,757252413244377,12,14,13,13,13,-13,12
12,7572524132443776,-13,12,-13,-13,-13,13,-13
12,75725241324437764,-12,13,-12,-12,-12,-12,-12
12,757252413244377645,-12,-12,-12,-12,-12,12,-12
12,7572524132443776457,-11,12,12,-11,-11,-11,-11
12,75725241324437764574,-11,-11,-11,-11,-11,11,-11
13,,-2,-1,0,1,0,-1,-2
13,4,-4,-2,-2,-1,-2,-2,-4
13,43,-3,-3,0,0,-2,2,1
13,434,-5,-5,-5,0,-5,-5,-5
13,4347,-1,1,-1,5,0,0,-1
13,43475,-10,-10,-6,0,-5,-13,-9
13,434753,-4,0,0,6,-2,-2,-2
13,4347536,-5,-6,2,2,-2,-5,-5
13,43475364,-6,-5,-3,-2,-9,-6,-5
13,434753642,0,2,5,4,2,1,1
13,4347536426,-5,-5,-3,-1,-14,-5,-5
13,43475364265,1,1,14,6,14,1,1
13,434753642654,-15,-15,-15,-15,-6,-15,-15
13,4347536426547,7,11,14,14,15,6,2
13,43475364265477,-14,-14,-14,-14,-2,-14,-14
13,434753642654777,-13,-13,-13,-13,14,2,-13
13,4347536426547772,-13,-13,-13,-13,12,13,-13
13,43475364265477725,-12,-12,-12,-12,-12,-12,-12
13,434753642654777255,-2,-3,-1,-9,-2,12,11
13,4347536426547772551,-11,-11,-11,-11,-11,2,-11
13,43475364265477725514,-11,-11,-11,-2,-11,11,-11
14,,-2,-1,0,1,0,-1,-2
14,2,-2,0,1,0,-2,-2,-3
14,27,-1,3,0,3,0,-2,-1
14,275,-4,0,-2,-2,0,-3,-3
14,2751,2,3,2,3,4,0,0
14,27512,-5,-5,-5,-3,-4,-12,-11
14,275124,2,3,2,3,3,1,2
14,2751247,-2,-4,-6,-3,-2,-4,-5
14,27512474,-5,3,-5,2,-2,-4,-3
14,275124741,-2,3,-4,5,-2,-2,-2
14,2751247411,-6,2,-11,-2,-4,-9,-8
14,27512474112,-15,-2,-15,-15,-15,-15,-15
14,275124741126,0,15,2,2,3,2,0
14,2751247411266,-14,-2,-14,-14,-14,-14,-14
14,27512474112664,-14,14,-14,-2,-14,-14,-14
14,275124741126641,-13,4,-13,14,-13,-13,-13
14,2751247411266417,-13,13,-13,-4,-13,-13,-13
14,27512474112664173,-12,8,-12,13,-12,-12,-12
14,275124741126641731,-12,12,-12,-4,-12,-12,-12
14,2751247411266417311,-1000,9,-11,12,-11,-11,-11
14,27512474112664173117,-1000,11,-11,-7,-11,-11,-11
14,275124741126641731177,-1000,9,-10,11,-10,-10,-10
14,2751247411266417311773,-1000,10,-10,-8,-10,-10,-10
14,27512474112664173117737,-1000,9,-9,10,-9,-9,-1000
14,275124741126641731177373,-1000,9,-9,-9,-9,-9,-1000
15,,-2,-1,0,1,0,-1,-2
15,5,-3,0,0,0,0,-2,-2
15,51,-1,2,0,3,3,0,-1
15,516,-18,-18,-2,0,-18,-18,-2
15,5166,-2,0,0,18,3,-1,-3
15,51667,-18,-18,-18,3,-18,-18,-18
15,516672,-4,-5,0,18,0,-2,-2
15,5166721,-17,-17,-17,4,-17,-17,-17
15,51667213,-17,-17,-17,17,-17,-17,-17
15,516672136,-16,-16,-16,17,-16,-16,-16
15,5166721363,-16,-16,-16,16,-16,-16,-16
15,51667213632,-15,-15,-15,16,-15,-15,-15
16,,-2,-1,0,1,0,-1,-2
16,7,-2,1,-1,2,1,2,-1
16,77,-1,1,-1,1,0,0,-2
16,773,-2,-1,1,1,-2,-2,-3
16,7733,-3,-2,-2,-1,-4,-2,-4
16,77337,0,2,3,4,0,2,0
16,773372,-5,-3,-2,-3,-3,-4,-5
16,7733724,0,3,3,3,1,2,0
16,77337243,-5,-3,-4,-6,-4,-4,-7
16,773372437,3,7,7,7,2,5,-2
16,7733724373,-16,-16,-7,-16,-16,-16,-16
16,77337243734,6,10,16,9,6,6,5
16,773372437345,-15,-15,-6,-15,-15,-15,-15
16,7733724373453,-2,6,-2,6,3,-2,-2
16,77337243734535,-9,-12,-10,-3,-13,-6,-3
16,773372437345356,3,6,2,6,5,-11,-1
16,7733724373453562,-11,-6,-11,-11,-11,-11,-6
16,77337243734535622,6,2,5,5,5,2,5
16,773372437345356227,-5,-9,-6,-10,-10,-9,-6
16,7733724373453562276,-9,-9,-9,0,9,2,-9
16,77337243734535622766,-10,-10,-10,-9,-2,-10,-10
16,773372437345356227663,2,7,-1000,10,10,8,2
16,7733724373453562276631,-9,-9,-1000,-10,-2,-9,-9
16,77337243734535622766315,-9,-9,-1000,-9,-9,2,-9
16,773372437345356227663152,-7,-2,-1000,-9,-2,9,-7
16,7733724373453562276631522,-8,-8,-1000,-8,-8,2,-8
16,77337243734535622766315221,-2,-2,-1000,-8,-2,8,-2
16,773372437345356227663152211,-7,-7,-1000,-7,-7,2,-7
16,7733724373453562276631522111,-2,-2,-1000,-7,-2,7,-2
17,,-2,-1,0,1,0,-1,-2
17,6,-3,-2,-2,0,1,0,-2
17,64,-4,-5,-3,0,-4,0,-5
17,641,-2,-2,-1,4,0,2,-2
17,6414,-6,-5,-5,-4,-6,-5,-6
17,64147,5,5,5,6,5,5,3
17,641476,-6,-6,-6,-5,-13,-13,-6
17,6414767,5,5,5,6,5,5,3
17,64147672,-12,-12,-5,-5,-5,-13,-5
17,641476723,5,5,5,5,0,5,5
17,6414767234,-16,-16,-16,-5,-16,-16,-16
17,64147672347,-15,-15,-15,16,-15,-15,5
17,641476723477,-15,-15,-15,-5,-15,-15,-15
17,6414767234775,13,13,14,15,14,14,13
17,64147672347756,-14,-14,-14,-14,-14,-14,-14
17,641476723477563,13,13,13,14,14,13,13
17,6414767234775637,-13,-13,-13,-13,-13,-13,-13
17,64147672347756373,-12,-12,12,13,13,-12,-12
18,,-2,-1,0,1,0,-1,-2
18,4,-4,-2,-2,-1,-2,-2,-4
18,41,0,-2,2,4,3,3,2
18,417,-4,-3,-4,-2,-2,-3,-4
18,4175,-4,-2,-3,-1,-1,-3,2
18,41751,-2,-2,-2,4,2,-3,0
18,417517,-2,-3,-4,-1,0,-3,-2
18,4175175,-4,-1,-4,-3,0,-5,-4
18,41751751,0,-1,2,-1,4,-1,4
18,417517517,-5,-5,-4,-4,-4,-5,-4
18,4175175171,4,1,2,5,4,4,4
18,41751751717,-4,-5,-7,-4,-5,-5,-5
18,417517517172,3,4,2,5,3,4,5
18,4175175171722,-4,-5,-7,-4,-5,-5,-5
18,41751751717224,2,2,2,4,3,4,4
18,417517517172246,-4,-4,-4,-9,-4,-13,-4
18,4175175171722467,4,2,4,4,4,0,4
18,41751751717224674,-4,-8,-8,-4,-6,-12,-8
18,417517517172246741,4,-12,-12,-12,-12,-12,-12
18,4175175171722467413,12,-4,-4,-4,-4,-11,-4
18,41751751717224674136,1,-11,-11,-11,-11,11,-11
18,417517517172246741363,11,-10,-10,-10,-10,9,-10
18,4175175171722467413633,9,-10,10,-10,-10,10,-10
19,,-2,-1,0,1,0,-1,-2
19,1,-1,2,1,2,-1,1,-2
19,11,-2,0,0,1,-1,1,-1
19,115,-3,-2,-2,1,1,-1,-2
19,1156,-2,1,0,-2,-2,1,-3
19,11567,0,2,0,-2,3,2,-1
19,115672,-3,-3,-3,-3,-2,-3,-3
19,1156723,0,1,3,0,3,2,1
19,11567234,-3,0,-1,0,0,0,-2
19,115672345,-10,-4,0,0,-1,-2,-11
19,1156723456,-2,2,0,0,0,0,0
19,11567234566,-11,-3,-2,-2,0,-3,-11
19,115672345662,-13,0,0,2,3,-11,-11
19,1156723456624,-13,-5,-13,-13,-2,-4,-13
19,11567234566246,-2,3,-2,4,3,-2,-2
19,115672345662461,-2,1,-2,2,-2,-2,-6
19,1156723456624615,-4,0,-9,2,0,-10,-9
19,11567234566246154,-6,-8,-11,-2,-4,-6,-6
19,115672345662461546,2,2,3,6,2,2,2
19,1156723456624615464,-11,-11,-11,-6,-11,-11,-11
19,11567234566246154643,9,10,10,11,9,9,9
19,115672345662461546431,-10,-10,-10,-9,-10,-10,-10
19,1156723456624615464313,9,8,8,10,6,7,7
19,11567234566246154643133,-9,-9,-9,-8,-9,-9,-9
19,115672345662461546431334,7,8,7,7,6,7,7
19,1156723456624615464313341,-7,-8,-8,-8,-8,-8,-8
19,11567234566246154643133415,8,7,6,6,6,6,6
19,115672345662461546431334156,-6,-7,-7,-7,-7,-1000,-7
19,1156723456624615464313341565,7,-7,-7,-7,-7,-1000,-7
19,11567234566246154643133415657,6,-6,7,-6,7,-1000,-6
19,115672345662461546431334156571,-1000,-6,-6,-6,-6,-1000,-6
19,1156723456624615464313341565712,-1000,-5,6,-5,6,-1000,-5
20,,-2,-1,0,1,0,-1,-2
20,1,-1,2,1,2,-1,1,-2
20,14,-5,-5,-5,-2,-5,-4,-4
20,144,-3,-4,-1,2,0,2,-3
20,1446,-18,-18,-2,-18,-2,-18,-2
20,14467,-4,-4,2,2,2,-4,-3
20,144673,-18,-18,-18,-18,-2,-18,-18
20,1446735,-5,-10,-3,2,-3,-4,-5
20,14467355,-3,-2,-2,3,-2,-3,-4
20,144673556,-4,-4,-1,3,2,-2,-4
20,1446735563,-7,-6,-2,0,1,-2,-4
20,14467355633,-11,-12,-5,2,-2,-6,-10
20,144673556331,-7,2,3,11,11,2,-10
20,1446735563315,-13,-13,-13,-14,-13,-11,-13
20,14467355633152,11,12,11,13,11,13,11
20,144673556331522,-12,-13,-12,-13,-12,-12,-12
20,1446735563315226,11,12,11,12,11,11,10
20,14467355633152261,-11,-12,-11,-12,-11,-11,-11
20,144673556331522617,9,11,9,11,9,9,-12
20,1446735563315226173,-10,-11,-10,-11,-10,-10,-9
20,14467355633152261736,7,10,9,10,7,8,-11
20,144673556331522617364,-10,-10,-10,-10,-10,-10,-10
20,1446735563315226173645,9,10,9,10,9,9,-10
21,,-2,-1,0,1,0,-1,-2
21,3,-2,-2,0,0,0,0,-3
21,32,-3,0,-1,-2,0,2,-2
21,322,-4,0,-2,-2,-3,-2,-3
21,3221,1,3,4,2,2,2,1
21,32216,-4,-5,-2,-3,-4,-11,-10
21,322163,-1,2,2,2,2,1,-1
21,3221634,-17,-17,-17,-17,-2,-17,-17
21,32216344,-1,3,2,3,17,3,-2
22,,-2,-1,0,1,0,-1,-2
22,3,-2,-2,0,0,0,0,-3
22,35,-1,-1,0,-2,0,-2,-3
22,356,-2,-4,1,-3,2,0,-3
22,3566,-2,-1,0,-4,-1,-3,-3
22,35666,-4,-3,2,-3,3,0,0
22,356665,-3,-3,-3,-7,-3,-3,-3
22,3566653,-4,-10,3,-4,0,-4,0
22,35666531,-3,-3,4,-2,2,1,-3
22,356665317,-2,-1,3,-4,3,-2,3
22,3566653175,-16,-16,-16,-16,-3,-16,-16
22,35666531751,0,3,3,0,16,3,3
22,356665317514,-15,-15,-15,-15,0,-15,-15
22,3566653175141,0,2,4,14,15,0,14
22,35666531751411,-14,-14,-14,-14,0,-14,-14
22,356665317514115,-5,-7,-5,0,-4,-4,-2
22,3566653175141155,0,2,4,4,0,-1,4
22,35666531751411556,-7,-10,-9,0,-7,-7,1
22,356665317514115562,0,0,9,10,0,10,4
22,3566653175141155627,-9,-4,-9,-10,-9,-4,-9
22,35666531751411556277,7,9,8,9,7,9,8
22,356665317514115562772,-10,-10,-10,-9,-10,-10,-10
22,3566653175141155627722,8,8,9,10,8,9,8
22,35666531751411556277227,-9,-9,-9,-8,-9,-9,-9
22,356665317514115562772271,7,7,8,9,7,8,7
23,,-2,-1,0,1,0,-1,-2
23,5,-3,0,0,0,0,-2,-2
23,53,-3,-2,0,-2,0,-1,-1
23,534,-4,-4,0,2,0,-2,-2
23,5341,-2,-2,4,0,4,2,2
23,53413,-6,-13,-6,-4,-4,-4,-4
23,534133,-2,0,2,4,6,2,4
23,5341331,-11,-4,0,2,-2,-2,-3
23,53413317,2,-2,0,0,3,-2,-3
23,534133173,-11,-5,-6,0,0,-3,-6
23,5341331736,2,0,-2,0,3,-2,0
23,53413317364,-13,-15,-10,0,-4,0,-11
23,534133173646,-2,0,-3,-3,-13,0,-2
23,5341331736466,-12,-14,-8,-7,-7,0,-9
23,53413317364667,8,2,4,5,9,9,8
23,534133173646676,-10,-13,-10,-9,-10,-10,-9
23,5341331736466763,9,7,8,5,10,9,9
23,53413317364667635,-10,-12,-10,-10,-10,-10,-12
23,534133173646676357,-12,-12,-12,-12,-12,-12,12
23,5341331736466763573,-11,-11,-1000,-11,-11,-11,12
23,53413317364667635735,-11,-11,-1000,-11,-11,-11,11
24,,-2,-1,0,1,0,-1,-2
24,7,-2,1,-1,2,1,2,-1
24,76,-2,-2,-2,-2,-3,-2,-2
24,766,-3,-2,-2,-4,-3,2,-2
24,7667,-1,1,2,2,0,2,-1
24,76672,-4,-4,-1,-2,-2,-2,-2
24,766726,-2,-2,2,2,0,0,-3
24,7667263,-4,-16,-16,-2,-4,-16,-16
24,76672637,-2,-4,-3,16,-2,-4,2
24,766726373,-12,-15,-15,-2,-12,-15,3
24,7667263734,-4,-4,2,-3,-15,-4,0
24,76672637341,1,0,2,3,-3,-5,4
24,766726373414,-12,-12,-3,-4,-14,-12,-5
24,7667263734144,-11,-7,2,-3,-11,-3,4
24,76672637341446,-3,-4,2,-4,-13,-4,3
24,766726373414467,-10,-7,-4,-3,-10,-3,-4
24,7667263734144675,4,4,10,10,3,3,3
24,76672637341446751,-9,-10,-4,-4,-11,-4,-9
24,766726373414467512,10,3,10,8,8,3,6
24,7667263734144675121,-10,-11,-11,-11,-11,-11,-11
24,76672637341446751217,11,10,10,9,-11,9,9
24,766726373414467512176,-9,-10,-10,-10,-10,-10,-10
24,7667263734144675121764,10,9,9,8,-10,8,8
25,,-2,-1,0,1,0,-1,-2
25,6,-3,-2,-2,0,1,0,-2
25,65,-2,-2,-2,-3,-1,-1,-3
25,654,-3,-2,-4,3,0,1,-2
25,6547,-2,-2,-2,2,0,2,0
25,65473,-3,-1,-2,2,-1,-2,-4
25,654737,3,1,3,4,4,2,0
25,6547374,-10,-12,-4,-4,-5,-10,-4
25,65473742,0,4,11,11,12,0,0
25,654737425,-15,-12,-12,-15,-15,-13,-12
25,6547374255,-1,2,15,4,0,4,2
25,65473742553,-15,-15,-15,-15,-15,-15,-15
25,654737425531,14,15,14,14,14,15,14
26,,-2,-1,0,1,0,-1,-2
26,4,-4,-2,-2,-1,-2,-2,-4
26,46,-2,2,0,0,-2,2,-2
26,465,-3,0,-2,2,0,1,-2
26,4654,-5,-2,-3,-2,-3,-2,-3
26,46542,-18,-18,2,-18,-18,-18,-18
26,465421,-2,4,18,3,2,2,-2
27,,-2,-1,0,1,0,-1,-2
27,4,-4,-2,-2,-1,-2,-2,-4
27,46,-2,2,0,0,-2,2,-2
27,463,-2,0,-18,-18,-4,-18,-18
27,4636,-1,18,5,7,-2,3,-2
27,46365,-18,2,-18,-18,-18,-18,-18
27,463655,-5,18,3,6,-1,-2,-4
27,4636553,-17,-3,-17,-17,-17,-17,-17
27,46365534,2,17,16,7,3,7,-17
27,463655346,-16,-7,-16,-16,-16,-16,-16
27,4636553467,-16,16,-16,-16,-16,-16,8
27,46365534674,-15,-3,-15,-15,-15,-15,16
27,463655346742,-15,-15,-15,-15,-15,-15,3
27,4636553467426,-5,2,0,14,14,-2,15
27,46365534674264,-14,-14,-14,-14,-14,-14,-14
27,463655346742647,-12,-12,-11,-12,14,-12,-11
28,,-2,-1,0,1,0,-1,-2
28,4,-4,-2,-2,-1,-2,-2,-4
28,41,0,-2,2,4,3,3,2
28,413,-18,-2,-18,-18,-2,-2,-18
28,4131,3,0,4,9,18,3,2
28,41312,-18,-18,-18,-18,0,-18,-18
28,413121,4,-18,-18,-18,18,-18,-18
28,4131217,18,-17,-17,-17,0,-17,-17
28,41312174,2,-17,-17,-17,17,-17,-17
28,413121741,-16,-16,-16,-16,-2,-16,-16
28,4131217413,-16,-3,-16,-16,16,-16,-16
28,41312174136,-15,16,-15,-15,4,-15,-15
28,413121741364,-15,-4,-15,-15,15,-15,-15
28,4131217413644,-14,15,-14,-14,13,-14,-14
28,41312174136441,-14,0,-14,-14,14,-14,-14
